name,height_in_cm,market_value_in_eur
Krisztián Hegyi,196,
Márk Kosznovszky,179,
Krisztofer Horváth,185,
Emir Kaan Gültekin,181,
Won-chang Choi,189,
Flávio Cristóvão,185,
Anderson Zangão,166,
José Varela,168,
Mario Cuic,190,
Mathias Ross,190,
Billal Messaoudi,184,
Mariano Gómez,194,
Marcel Lewis,173,
Joon-suk Lee,179,
Kelyan Guessoum,176,
Jonathan Perlaza,175,
Lilian Fournier,166,
Damien Furtado,180,
Gregore,181,
Nicolas Willumsen,187,
Brian Oddei,175,
Giannis Leontsakos,182,
Tom Clayton,187,
Tuta,185,
Thiago Couto,188,
Danilo Gomes,175,
Mohamed Bouchouari,170,
Dadá Belmonte,172,
Amur Kalmykov,191,
Nikolai Kemlein,194,
Berk Balaban,198,
András Németh,187,
Bernardo Calabrese,184,
Jacopo Pellegrini,185,
José Fajardo,184,
Yentl Van Genechten,191,
Richard Nagy,190,
Roman Cerepkai,190,
Titouan Thomas,183,
Taylor Gardner-Hickman,188,
Léo Cordeiro,175,
Izan Fernández,176,
Pascu,184,
Miguel Azeez,180,
Josh Martin,176,
João Lopes,188,
Kellyton,180,
Raul Steau,173,
Răzvan Ducan,192,
Oregan Ravet,189,
Max De Ruyver,184,
Julian Renner,183,
Giacomo D'Asaro,173,
Arian Kastrati,194,
Adrián Quintela,188,
Muharem Huskovic,180,
Matías Ramírez,175,
Diogo Martins,174,
Teden Mengi,186,
Fatih Kizilay,184,
Adrián Tellado,172,
Iñaki Álvarez,181,
João Paredes,189,
Oleksandr Tarasyuk,179,
Fabio Schneider,183,
Hugo Wentges,198,
Guilherme Pio,177,
Hélder Sá,187,
Miguel Mota,183,
Rafa Rodrigues,183,
Samuel Lobato,184,
Diego Altube,188,
Yannis Clementia,188,
Imadeddine Azzi,193,
Sam McClelland,191,
Augustus Kargbo,172,
Ian Opdenakker,178,
Mo Amissi,173,
Eriks Santos,182,
Ilario Monterisi,190,
Cody Cooke,185,
Danylo Ryabenko,195,
Bruno Tubarão,180,
Nazar Yedynak,192,
Davide Masella,184,
Ivan Turitsov,179,
Shusuke Ota,176,
Yuichi Hirano,175,
Kota Sanada,190,
Ibrahim Kargbo Jr.,190,
Haithem Loucif,177,
Owen Hesketh,180,
Owen Beck,177,
Fran Vieites,196,
Jackson Kenio,178,
Masaki Ikeda,176,
Yan Said,183,
Filip Stanković,187,
Liston Colaco,178,
Sergiy Kyslenko,187,
Leverton Pierre,181,
Cuca,177,
Lucas Poletto,181,
Riley Warland,184,
Luigi Aquino,184,
Bruno Oliveira,187,
Vladyslav Savin,184,
Vadym Yanchak,173,
Alfred Scriven,190,
Jacky Donkor,176,
Tjark Ernst,193,
Anatoliy Ulyanov,186,
Emin Polat,180,
Kosuke Yamazaki,182,
Riccardo Boscolo Chio,179,
Nicholas Bonfanti,178,
Valentin Lässig,178,
Callum Moore,167,
Dennis Olsson,184,
Tobias Carlsson,187,
Onur Öztonga,181,
Fallou Njie,186,
Mohammed Al-Majhad,177,
Aloísio Neto,186,
Rudy Monteiro,180,
Ali Eren Iyican,175,
Keenan Appiah-Forson,174,
Gil Van Moerzeke,190,
Malachi Fagan-Walcott,186,
J'Neil Bennett,178,
Alpha Diounkou,184,
Morgan Boyes,189,
Fryderyk Gerbowski,181,
Radosław Cielemęcki,173,
Bartosz Baranowicz,175,
Dalberson,191,
Patryk Kusztal,176,
Josh Reid,181,
Nikitas Nikolis,179,
Panagiotis Panagiotou,187,
Vasilios Pavlidis,186,
Giannis Rizos,172,
Antonis Siatounis,186,
Stefanos Katsikas,181,
Nektarios Kotopoulos,181,
Jens Craenmehr,192,
Tein Troost,190,
Simon Amin,183,
Łukasz Bejger,190,
Brenno,190,
Mateusz Stępień,184,
Daniil Sokolov,184,
Eduard Bagrintsev,177,
Damir Shaykhtdinov,177,
Maksim Laykin,180,
Artem Sokolov,172,
Bradley Cross,175,
Abdalla Ramadan,175,
Konstantinos Kotsopoulos,177,
Hubert Idasiak,188,
Djalma Silva,180,
Baba Fernandes,188,
Ali Akman,173,
Maksim Turishchev,180,
Sebastián Lomónaco,180,
Christos Giannakidis,188,
Erkan Süer,180,
Jacky Ullrich,181,
Omar Khailoti,192,
Ki-jong Won,178,
Han-sol Choi,187,
Vincent Peugnet,184,
Dylan Lempereur,178,
Luciano Carty,177,
Ben Scholte,185,
Martín Pino,185,
Ashique Kuruniyan,178,
Trova Boni,188,
Yuji Wakasa,170,
Matteo Saccani,183,
José Gragera,186,
Sérgio Santos,183,
Guus Gertsen,189,
Bastien Rempp,182,
Aaron Kamardin,183,
Isaac Lihadji,177,
Neto Borges,185,
Berkay Yilmaz,182,
In-pyo Oh,178,
Gyu-hyeong Kim,168,
Marvin Tshibuabua,191,
Jin-woo Jo,189,
Michiya Okamoto,183,
Milan De Mey,180,
Danila Bokov,185,
Artem Ntumba Muamba,185,
Bridge Ndilu,186,
Can Ahmet Üstün,178,
Erdogan Kaya,190,
Furkan Cetinkaya,188,
Ahmet Kürsat Kilic,176,
Muhammed Gümüşkaya,177,
Ayoub El Harrak,174,
Oskar Gabrielsson,185,
Salah Oulad,177,
Aron van Lare,195,
Fedde de Jong,185,
Deepak Tangri,178,
Jack Clarke,181,
Oliver Casey,188,
Garrett Kelly,186,
Ivan Kovalenko,179,
Laurent Mendy,184,
Lewis O'Brien,173,
Abdoul Kader Bamba,177,
Hussain Shareef,183,
Ibrahim Mahudhee,170,
Sahal Abdul Samad,176,
Jeong-hoon Choi,178,
Safaa Hadi,178,
Alaa Abbas,180,
Vittorio Agostinelli,183,
Oday Dabbagh,183,
Bruno Leite,173,
Soya Fujiwara,170,
Javier Almerge,181,
Kaan Caliskaner,194,
Yves Kouadio,177,
Gaizka Ayesa,182,
Lautaro de León,185,
Nikita Kolotievskiy,182,
Danylo Khmelovskyi,187,
Kirill Kosarev,179,
Yegor Shalfeev,178,
Vladyslav Veremeev,182,
Richard Sila,185,
Edoardo Bove,181,
Sergio Barcia,186,
Kyle Taylor,167,
Mikael Ndjoli,183,
Shaun Hobson,188,
Antonio Mionic,175,
Nassim el Ablak,178,
Christian Celesia,183,
Mason Toye,191,
Lucas Llort,175,
Aramis Kouzine,189,
Frank Castañeda,172,
Oleg Vyshnevskyi,179,
Wyatt Omsberg,193,
Souleymane Anne,189,
Killian van Mil,187,
Talys,181,
Adrián Jusino,185,
Keita Yamashita,184,
Vincenzo Cozzella,190,
Enes Alic,175,
Jordan Thomas,179,
Zourdine Thior,170,
Jiaqi Han,185,
Batuhan Diraga,178,
Hassan Shifaz,166,
Mickel Miller,173,
Batuhan Yilmaz,190,
Cristian Núñez,166,
Osman Sahin,170,
Charlie Lakin,183,
Steve Seddon,179,
Romain Caumet,177,
Dawa Tshering,173,
Gürkan Hervenik,187,
Marciano Aziz,172,
Murilo Souza,187,
Willy Agada,175,
Asish Rai,174,
Daan Huisman,189,
Million Manhoef,179,
Jonathan Ægidius,190,
Franco Vezzoni,184,
Mathurin Sakho,186,
Cedwyn Scott,178,
Jafar Salmani,176,
Giovanni Garofani,188,
Cosimo Marco Da Graca,185,
Dramane Salou,175,
André Clóvis,186,
Francisco Meixedo,190,
Gonzalo Paz,180,
Arthur Allemeersch,183,
Alexander Johansson,189,
Luka Nadiradze,178,
Jake Cain,176,
Caio Vinicius,187,
Denzel Owusu,177,
Ahmed Aiham,170,
Dimitrios Ioannidis,183,
Riley Harbottle,187,
George Shelvey,189,
Sibiry Keita,173,
Connor McAvoy,190,
Ilias Iliadis,181,
Ronaldo Shani,182,
Giannis Fakkis,189,
Luke Jephcott,177,
Masato Sasaki,185,
Borja Garcés,183,
Nigel Lonwijk,189,
Nikita Kotin,188,
Bilal Hadraoui,185,
Matty Daly,175,
Oğuzhan Matur,173,
Kirian Rodríguez,178,
Dani Rebollo,188,
Matias Belli Moldskred,188,
Lewis Fiorini,178,
Thomas Dickson-Peters,188,
Ruben van Kouwen,200,
Antonio Cioffi,180,
Diego Collado,183,
Aleksandre Kalandadze,188,
Sebastián Guerra,187,
Nikita Chistyakov,178,
Mukhtar Khanmurzaev,190,
Reece McAlear,189,
Scott McGill,183,
Basilio Ndong,173,
Kai Kennedy,163,
Bojan Ilievski,182,
Marco Somma,172,
Gabriele Mulazzi,178,
Lorenzo Lucchesi,190,
Sebastiano Desplanches,188,
Samuel Giovane,181,
Andrea Ceresoli,177,
Cuba,178,
Christos Chatzigiannakis,188,
Konstantinos Balomenos,187,
Angelos Tsavos,181,
Kyriakos Aslanidis,184,
Guilherme Fernandes,191,
Tiago Gonçalves,197,
Kouya Mabea,177,
Habib Sylla,178,
Hubert Muszyński,183,
Odeluga Offiah,187,
Vladyslav Khamelyuk,178,
Ebert,182,
Matias Tamminen,193,
Yevgen Protasov,168,
Ben Knight,170,
Junya Suzuki,176,
Mario Soriano,163,
Jordi Escobar,188,
Antonio Pacheco,184,
Iván Martínez,182,
Lachezar Kotev,185,
Petar Cirkovic,173,
Redouan El Hankouri,168,
Kuku Fidelis,177,
Darius Grosu,173,
Amadou N'Diaye,186,
Djibril Diop,188,
Mustafa Kizza,185,
Yohana Oscar Mkomola,177,
Jean-Morel Poé,184,
Johan Bocanegra,170,
Elias Bördner,188,
Soudeysse Kari,170,
Isaac Solet,184,
Thibault Tamas,178,
Logan Delaurier-Chaubet,173,
Clément Vidal,181,
Julien Ponceau,170,
Tim Breithaupt,192,
Giannis Sardelis,172,
Antoine De Bodt,182,
Pepi,172,
Julio Cesar,180,
Mohammad Fazal,173,
Lucas Örneborg,170,
Lasse Haysen,183,
Theodoros Katsaras,175,
Roberto López,179,
Xavi Sintes,190,
Peter Michael,186,
Hamza Khadhraoui,176,
Marcel Lizak,192,
Henning Matriciani,187,
Victor Astor,192,
Adrian Liber,171,
Ostap Malashevskyi,178,
Dan Neil,185,
Nico Melamed,173,
Ismet Yazgan,183,
Konstantinos Korelas,175,
Mateusz Musialowski,175,
Vladislav Poletaev,188,
Jeison Medina,180,
Felipe Jaramillo,185,
Wilmar Cruz,171,
Vadym Chervak,186,
Inal Chertkoev,173,
Ismael Govea,174,
Young-eun Choi,189,
Fostave Mabani,166,
Marvin Ekpiteta,193,
Ali Adem,175,
Maxime Busi,182,
Maxime Wenssens,191,
Danil Massurenko,176,
Facundo García,172,
Alper Demirol,184,
Luis Hartwig,180,
Maksym Yermolenko,190,
Hiroya Matsumoto,180,
Mark Medvedev,185,
Mykyta Khodakovskyi,185,
Christ Tiéhi,184,
Lewis Richards,182,
José Muñoz,168,
Felipe Acosta,192,
Juan Camilo Salazar,170,
Nadrey Dago,175,
Muhammed Sarikaya,182,
Iago López,177,
Bogdan Lytvyak,183,
Kyrylo Prokopchuk,187,
Jagvir Singh,185,
Tray Fuller,186,
Hamza Haoudi,176,
Ivan Milosavljevic,180,
Konstantinos Papadopoulos,180,
Louis Lord,190,
Damián Adín,177,
Mohamed Sankoh,183,
Iuri Moreira,185,
Hisam Saleem,163,
Mendy Mamadou,185,
Charlie McCann,173,
Tomás Bozinoski,185,
Aleksandr Kasyanenko,186,
Ibrahim Suaib,192,
Yevgeniy Bilokin,182,
Aimen Mahious,185,
Maximilian Schmid,184,
Tòfol Montiel,178,
Cemali Sertel,186,
Marco Molla,192,
Bambasé Conté,182,
Niklas Jessen,182,
David Lelle,190,
Philipp Schulze,190,
Oleksandr Kozhevnikov,177,
Chico Banza,182,
Mohamed Daramy,180,
Harry Tyrer,194,
Petro Dolgov,178,
Marten Winkler,184,
Noah Chilvers,180,
Lazar Pavlovic,171,
Bojan Balaz,184,
Danilo Mitrovic,182,
Simone Ianesi,173,
Dmitriy Pivovarov,179,
Reuben Yem,171,
Harrison Sohna,178,
Andrés Ferro,185,
Kandet Diawara,180,
Behlül Aydin,179,
Jonas Toró,177,
Danil Khoroshkov,185,
Artem Privalov,178,
Arnau Fàbrega,190,
Rave Assayag,186,
Ismaël Kandouss,192,
Ibrahim Cissoko,188,
João Resende,178,
Dmitriy Sergeev,184,
Stanislav Sharay,175,
Vladyslav Yemets,180,
Lautaro Morales,187,
Bora Barlas,175,
Kas de Wit,190,
Thierry Gale,168,
Brend Leeflang,182,
Sergiy Rusyan,177,
Declan Lambert,180,
Kirill Ushatov,178,
Anton Antoshyn,172,
Hussain Sifaau,172,
Hussain Nihan,167,
Sean Karani,173,
Vladyslav Tyshyninov,172,
Alperen Kuyubaşı,192,
Zurab Gigashvili,189,
Ender Aygören,176,
Mahmut Altinkaya,174,
Haimie Nyaring,173,
Abdul Hariz,165,
Nsungusi Effiong,195,
Luciano Boggio,175,
Facundo Batista,182,
Ricuenio Kewal,175,
Pedro Brazão,178,
Adrian Bukowski,188,
Danila Smirnov,176,
James Daly,178,
Mark Zabukovnik,185,
Oleg Sokolov,179,
Ruly García,188,
Jacob Castro,193,
Mohamed Ali Ben Romdhane,185,
Sead Islamovic,183,
Fard Ibrahim,183,
Omar Rekik,186,
Aaron Bastiaans,184,
Sofian Bahloul,178,
Léo Gomes,181,
Edu Mancha,187,
Cristian Parano,167,
Eun-su Lim,182,
Michael Ruth,176,
Emir Yazici,185,
Lennert Hallaert,187,
Clément Billemaz,175,
Federico Zanchetta,179,
Konadu Yiadom,193,
Augustine Boakye,178,
Zeidane Inoussa,177,
Samuel Burakovsky,186,
Adam Kaied,177,
Edoardo Sottini,191,
Demethryus,172,
Judah García,182,
Danijel Djuric,174,
Rudolf Blagogee,184,
Giuseppe Agostino,185,
Jakub Matousek,193,
Franco Godoy,185,
Luca Connell,181,
James Furlong,178,
Jakub Trefil,189,
Emrehan Gedikli,187,
Gianluca Schäfer,178,
Stefanos Souloukos,192,
Philipp Wydra,180,
Ante Crnac,190,
Ed Turns,186,
Yan Tses,196,
Houssem Tka,175,
Daniel Pérez,190,
Jakov Suver,190,
Robert Miskovic,190,
Artur Murza,181,
Harvey White,168,
Pietro Boer,193,
Boran Güngör,187,
Coke Carrillo,188,
Louie Barry,174,
Charlie Patino,182,
Harvey Vale,181,
Nohan Kenneh,190,
Nathan Young-Coombes,175,
Finley Burns,196,
Ignasi Vilarrasa,183,
Viktor Barabash,185,
Adrián Sahibeddine,179,
Enzo Loiodice,177,
Andriy Shtogrin,182,
Corentin Faussot,174,
Samuel Robert,178,
Cristian Baldovino,192,
Lukas Jensen,198,
Lucas Lodberg,183,
Diego Zuppel,192,
Zanette,189,
Kirill Glushchenkov,191,
Artur Sagitov,185,
Denilho Cleonise,179,
Matías Godoy,176,
Enrico Di Gesù,184,
Evgeniy Cherkes,181,
Timotej Jambor,183,
Kerian Atheba,187,
Florentin Bloch,190,
David Ramos,175,
Aritz Castro,187,
Jacob Kongsmark,183,
Vangelis Nikokyrakis,175,
Nikolas Muci,181,
Jessé Hautier,176,
Thiaguinho,180,
Jacob Jackson,188,
Tom Roufosse,182,
Sengdaovy Hanthavong,175,
Vladyslav Sydorenko,174,
Vladyslav Lyubko,185,
João Panji,170,
David Alba,186,
Nuno Borges,181,
Andreas Foged,188,
William de Camargo,169,
Orestis Sousonis,173,
Oliver Kelaart,178,
Nelson Balongo,187,
Christian Hörby,184,
Semir Telalovic,187,
Nikita Karmaev,188,
Martin Slogar,176,
Siebe Wylin,181,
James Sweet,180,
Owen Bevan,186,
Marcus Dackers,201,
Roni Arabaci,176,
Leon Sopic,193,
Eldar Mehmedovic,190,
Rodrigo Ruiz Díaz,185,
Slobodan Stanojlovic,185,
Anatoliy Nemchenko,170,
Maximilian Breunig,195,
Marek Beranek,180,
Nikolaos Michelis,192,
Panagiotis Ginis,190,
Theodosis Macheras,179,
Orestis Grigoropoulos,175,
Fernando Castro,195,
Ramazan Gadzhimuradov,178,
Viktor Zivojinovic,177,
Pedrão,194,
Yassine Azzagari,176,
Noah Eile,195,
Oscar Uddenäs,186,
Brayan Córdoba,191,
Abdulkadir Sönmez,185,
Jonny Arriba,176,
Boris Lambert,187,
Artem Tyshchenko,177,
Albin Berisha,189,
Nathanaël Saintini,188,
Alexandre Phliponeau,180,
Jannik Horz,193,
Dimitrios Pinakas,178,
Atsushi Zaizen,177,
Stathis Belevonis,173,
Spyros Georgousis,178,
Dimitrios Theodoropoulos,184,
Dimitrios Gianniotis,193,
Deji Sotona,179,
Georgios Doumtsis,180,
Symeon Papadopoulos,193,
Christoforos Karagiannis,175,
Joel López,180,
Levi Laing,188,
Lewis Bate,170,
Hubert Graczyk,187,
Gonçalo Cardoso,186,
Miguel Sousa,176,
Santiago Gómez,180,
Adilson Maringá,194,
Kaan Uykur,188,
Clinton Antwi,170,
Marc Nielsen,177,
Sekou Sylla,180,
Milan van Ewijk,175,
Kevin Agudelo,178,
Stipe Biuk,184,
Riku Ochiai,175,
Rafael Bustamante,176,
Camiel Neghli,179,
Mahamé Siby,192,
Jonathan Bustos,174,
Erkan Anapa,187,
Alperen Çaylak,178,
Jakob Voelkerling Persson,192,
Dmitriy Popovich,189,
Ömer Caki,182,
Rodrigo Martins,177,
Faruk Can Genc,180,
Vladimir Pisarskiy,188,
Lucas Robinho,164,
Omurwa,191,
Luca Everink,179,
Tim Civeja,180,
Mark Rasmussen,191,
Krisean López,162,
Óscar Vanegas,185,
Santiago Orozco,172,
Tate Russell,180,
Joseda Menargues,181,
Luke Barlow,179,
Konstantinos Provydakis,175,
Vasilios Kravaritis,190,
Julien Boyer,180,
Seref Can Büyük,174,
Luka Savic,202,
Ibra Koneh,184,
Dominique Youfeigane,188,
Yahya Soumaré,173,
Bastian Badu,188,
Mats Thornes,180,
Gonçalo Teixeira,179,
Rohat Agca,182,
Stiven Plaza,189,
Mirko Andric,188,
Aleksandar Popovic,176,
Kostyantyn Gramatik,187,
Vladimir Arsic,192,
Pedro Soares,184,
Moussa Djitté,180,
Wout De Buyser,183,
Warren Tchimbembé,180,
Niclas Holm Pedersen,180,
Max Walef,186,
Junior Brandão,187,
Michael Wentzel,189,
Safa Kinali,181,
Pablo Roberto,183,
Jussi Niska,177,
Aïssa Boudechicha,18,
Yusuf Hussain,187,
Dean Cornelius,176,
Stuart McKinstry,179,
Ryan Shanley,173,
Adam Markhiev,183,
Vitor Caetano,190,
Aaron Smith,185,
Matheus Silva,182,
Thomas Callens,182,
Brice Tutu,195,
Herman Moussaki,186,
Evens Joseph,178,
Issa Marega,195,
Edwin Torres,183,
Sofiane Bouzian,186,
Johan Rapp,187,
Anouar El Azzouzi,187,
Jesse Vermaning,183,
Lentini Caciano,184,
Mathéo Vroman,180,
Jarno Westerman,183,
Sam Durrant,178,
Dani Mathieu,176,
Fodé Fofana,187,
Andy Dales,180,
Pedro Augusto,181,
Uilton,175,
Melkamu Frauendorf,180,
Alpha Sissoko,178,
Ouparine Djoco,188,
Yohann Magnin,183,
Bura Nogueira,184,
Ansou Sow,177,
Sem Westerveld,193,
Jorn Berkhout,184,
Charilaos Fourkiotis,185,
Lefteris Bamis,178,
Alexandros Chalatsis,189,
Vangelis Nousios,180,
Maximilian Brüll,187,
Wessel Speel,198,
Mehmet Yüksel,180,
Dion Berisha,181,
Rafa Santos,187,
Max Haygarth,175,
Mark Helm,173,
Yevgeniy Belych,174,
Senou Coulibaly,193,
Sávio Roberto,189,
Adrián Estacio,178,
Leif Davis,182,
Kenson Pierre Bauer,185,
Aykhan Guseynov,181,
Andrey Bokovoy,175,
Dickson Abiama,184,
Florian Flick,190,
Adrián Butzke,193,
Abdel Medioub,197,
Armend Thaqi,179,
Joscha Wosz,174,
Lucas Áfrico,188,
Jean Marco Toualy,171,
Cammy Clark,184,
Nuno Macedo,184,
Mikaele Falzone,172,
Leonidas Rossi,183,
Jonas Kersken,190,
Achraf Madi,178,
Jordy Alcívar,168,
Venizelos Pentarakis,194,
Marcel Zapytowski,189,
Adrian Oeynhausen,178,
Afonso Valente,173,
Piotr Samiec-Talar,181,
Yan Gudkov,179,
Breno,179,
Joshua Schwirten,182,
Sergi García,195,
Aleksey Mamin,189,
Max Thompson,182,
Marthã,181,
Matheus Teixeira,187,
Andrey Vlasov,169,
Rafael Sabino,178,
Toma Murata,173,
Ilya Svinov,192,
Zeljko Arsic,173,
Vicente Esquerdo,180,
Aleksandr Golubtsov,176,
Ronaldo Prieto,172,
Idekel Domínguez,170,
Nemanja Micevic,191,
Sergey Mizgirev,184,
Vanja Ilic,178,
Ludek Nemecek,197,
Euan Deveney,188,
Cristian Dumitru,173,
Marius Elvius,185,
Mads Winther,192,
Isaac Atanga,173,
Thor Höholt,188,
Xavier Simons,180,
Oussama Falouh,177,
Chico Teixeira,180,
Marrony,186,
Ricardo Sousa,179,
Bogdan Stepantsov,185,
Dmytro Kasimov,178,
Igor Karpenko,183,
Bastián Yáñez,175,
Jetmir Topalli,188,
Ruslan Apekov,176,
Zalimkhan Yusupov,177,
David Kobesov,184,
Jaimy Kroesen,184,
José González,186,
Ricardo Schutte,183,
Marcelo Vilela,184,
Nahuel Noll,190,
Hamza Deniz Dündar,177,
Ali Ates,177,
Simeon Petrov,192,
Paul Mbelek,185,
Masaki Murata,170,
Pascal Müller,176,
Ahmet Colak,187,
Panambi,174,
Robbe Decostere,178,
Maksim Timofeev,185,
Daniil Shamkin,187,
Maksim Danilin,186,
Artem Sukhanov,177,
Konstantin Kovalev,178,
Tom Bradbury,190,
Stepan Ostanin,179,
Maksim Sedov,179,
Gaël Kakudji,192,
Bill Lathouwers,192,
André Anderson,180,
Djegui Koita,190,
Daniil Kornyushin,187,
Bogdan Reichmen,182,
Luan Capanni,190,
Kimani Arbourine,178,
Petar Zovko,192,
Merrill Nand,185,
Silvan Wallner,185,
Rasmus Nissen,182,
Simon van Duivenbooden,190,
Stefano Piccinini,186,
Daisuke Yokota,181,
Enes Sari,187,
Lluis Andreu,188,
Sefa Anük,179,
Valmir Veliu,177,
Jasurbek Jaloliddinov,171,
Melle Witteveen,174,
Alioune Camara,195,
Luis Meseguer,177,
Jacob Marsden,186,
Leonardo Pezzola,188,
Klemen Hvalic,195,
Joshua Nisbet,160,
Charles M'Mombwa,174,
Marvin Park,177,
Raphael Hofer,184,
Gabriele Artistico,177,
Ryan Scott,184,
Gabriel Marusic,186,
Nemanja Motika,179,
Johannes Schenk,191,
Aaron Sky Schwarz,180,
Lucas Ramos,187,
Alessandro Mercati,181,
Ignacio Aliseda,168,
Nuninho,166,
Guy-Marcelin Kilama,182,
João Pedro Piai,190,
Fatih Tultak,186,
Eren Karadag,180,
Christalino Atemona,187,
Mehmet Ibrahimi,182,
Pedro Vitor,177,
Salim Farsak,180,
Marko Antunic,196,
Johan Guadagno,188,
William Förby,183,
Valdemar Sadrifar,186,
Iker Unzueta,184,
Sebastian Soto,183,
Egor Proshkin,187,
Kirill Bozhenov,174,
Mikail Maden,164,
Lars Erik Sødal,189,
Filomeno,175,
Pavel Kaloshin,197,
Emirhan Kayalar,172,
Muhammed Bilal Barman,181,
Hüseyin Mert Kurt,176,
Rassambek Akhmatov,172,
Kewin Komar,193,
Kacper Lepczyński,191,
Lucas Ribeiro,190,
Artem Shabolin,186,
Pedro Mateus,189,
Cristiano Abreu,179,
Pedro Pelágio,181,
Marcelo Marques,182,
Joshua Eze,183,
Phil Harres,193,
Ali Demirel,182,
Herculano Nabian,182,
Danylo Karas,186,
Ali Eren Yalcin,187,
Arne Schulz,190,
Vladislav Cherny,172,
Julian Frommann,188,
Sung-won Jang,175,
Percy Prado,175,
Gaoussou Traoré,178,
Sanasi Sy,184,
Mauro Burruchaga,174,
Maks Dziov,188,
Denis Franchi,189,
Reegan Mimnaugh,173,
Daryl Meikle,172,
Jacopo De Matteis,186,
Josh Rennie,186,
Samir Banjai,187,
Max Sheaf,183,
Jonmi Magunagoitia,183,
Makhtar Gueye,195,
Diogo Silva,189,
Valentin Grishin,189,
Sávio,173,
Marcus Steffen,189,
Ali Osman Karnapoglu,182,
Koray Kilinc,192,
Maílton,170,
Florent Sanchez,178,
Félix Nzouango,188,
Mathias Oyewusi,183,
Emir Dede,179,
Yianni Nicolaou,183,
Jean Jules,177,
Takaki Ose,183,
Enzo Adeagbo,189,
Sergio Moreno,178,
Miguel Ángel Morro,195,
Ilya Bykovskiy,177,
Alfie Doughty,183,
Phelipe Megiolaro,185,
Adrián Rodríguez,195,
Tuana Ozdemir,191,
Kilian Bevis,173,
Nicolas Popescu,187,
Dragoș Horeboiu,196,
Valentin Borcea,175,
Aleksander Mitrović,193,
Sergiu Pîrvulescu,176,
Andrei Pandele,183,
Mario Hernández,177,
Dimitrios Nikas,194,
Antonio Mico,190,
Sofiane Sidi Ali,175,
Nana Antwi,180,
Caio Marcelo,191,
Vasilios Kostika,174,
Angelos Tsingaras,173,
Petros Bakoutsis,180,
Bilal Benkhedim,175,
Luke Mbete,185,
Alex Robertson,182,
Rida El Barjiji,183,
Pedro Ortiz,184,
Yigit Kafkasyali,191,
Rodrigo Melo,185,
Tyler Burey,187,
Willads Delvin,172,
Filip Panjeskovic,188,
Valdemar Kwasniak,179,
André Grandi,193,
Andreas Bredahl,182,
Christian Rasmussen,184,
Lucas Ziegler,184,
Philip Banda,181,
Luismi Cruz,166,
Jannick Liburd,182,
James Morris,183,
Luis Paradela,169,
Samuel Mischitz,175,
Luciano D'Auria-Henry,174,
Takumi Kato,180,
Jan Schröder,182,
Kieran Phillips,189,
Filip Marschall,195,
Jacopo Desogus,174,
Moha Keita,165,
Iván Gil,168,
Panagiotis Pritsas,182,
Álex Blesa,180,
Pablo Picón,185,
Alperen Eskicirak,180,
Matías Arezo,177,
Momo Diaby,188,
Sam Woods,185,
Giovanni McGregor,176,
Ahmadou Dia,185,
Daijiro Chirino,185,
Nnamdi Ofoborh,175,
Cammy Dow,171,
Quiermo Dumay,181,
Edoardo Piana,198,
Karim Zedadka,184,
Leo Burney,188,
Kylian Kaïboué,179,
Jadsom,176,
Gustavo Coutinho,186,
Hady Sangare,192,
Ilke Nelik,190,
Gökmen Aydogdu,180,
Göksu Mutlu,185,
